edad,hombre,estrato_energia,tipo_ocupacion,maximo_nivel_educativo,ocupado,nivel_educativo_alto,grado_escolar_aprobado,actividad_ultima_semana,cotizante,pet,llave_hogar,llave_persona,llave_vivienda,horas_trabajadas,ingreso_total,tamanio_firma,informal,chunk,chunk_origen,ans_educ,nivel_educ,exp_potencial,estrato_factor,ln_ingreso_total,edu_may_10,mujer
23,1,3,1,7,1,6,5,1,1,1,1,5,4632129,48,850000,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,3.5,3,13.652991628466498,1,0
31,1,3,1,7,1,6,5,1,1,1,1,3,4632129,48,1800000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,11.5,3,14.403297222866392,1,0
50,1,3,4,6,1,5,11,1,2,1,1,3,4632130,48,600000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,33,3,13.304684934198283,1,0
62,1,2,4,4,1,3,5,1,2,1,1,1,4632131,70,700000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,51,2,13.458835614025542,0,0
26,0,4,1,7,1,6,5,1,1,1,1,1,4632133,48,3533333.25,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,6.5,4,15.077752246829279,1,1
39,0,4,1,7,1,6,6,1,1,1,1,1,4632135,40,9600000,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14,terciaria,19,4,16.077273656438063,1,1
22,1,2,1,6,1,5,11,1,1,1,1,1,4632136,48,902786.3125,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,5,2,13.713241162645323,1,0
65,0,4,4,7,1,6,2,6,3,1,1,1,4632137,10,700000,1,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,47,4,13.458835614025542,1,1
46,0,4,4,7,1,6,5,1,1,1,1,2,4632137,40,3500000,1,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,26.5,4,15.068273526459642,1,1
41,1,2,1,4,1,3,5,1,1,1,1,1,4632138,48,1083333.375,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,30,2,13.895553304099348,0,0
19,0,2,1,7,1,6,1,1,2,1,1,3,4632138,48,780000,5,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11.5,terciaria,1.5,2,13.567049198665774,1,1
29,0,4,1,7,1,6,5,1,1,1,1,2,4632139,45,1330929.5,2,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,9.5,4,14.101388128280947,1,1
36,1,3,1,7,1,6,3,1,1,1,1,1,4632140,48,3033333.5,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12.5,terciaria,17.5,3,14.925172737764022,1,0
24,0,2,1,6,1,5,11,4,2,1,1,2,4632142,33,360000,3,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,7,2,12.793859310432293,1,1
21,0,2,1,7,1,6,2,1,2,1,1,4,4632142,91,900000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,3,2,13.710150042306449,1,1
24,1,2,4,6,1,5,11,4,2,1,1,1,4632142,32,200000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,7,2,12.206072645530174,1,0
28,1,2,1,3,1,3,3,1,2,1,1,1,4632143,77,781242,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,3,primaria,19,2,13.568640239980319,0,0
38,0,2,4,5,1,4,0,1,2,1,1,4,4632144,45,800000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,secundaria,27,2,13.592367006650065,0,1
41,0,2,1,6,1,5,11,1,2,1,1,1,4632144,30,560000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,24,2,13.235692062711331,1,1
39,1,3,5,4,1,3,5,1,2,1,1,1,4632146,48,800000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,28,3,13.592367006650065,0,0
32,0,3,1,6,1,5,11,1,2,1,1,2,4632146,48,500000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,15,3,13.122363377404328,1,1
37,1,4,4,6,1,5,11,1,2,1,1,1,4632147,48,2000000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,20,4,14.508657738524219,1,0
27,0,2,1,6,1,5,11,1,2,1,1,3,4632148,66,840000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,10,2,13.641157170819497,1,1
33,1,2,1,5,1,4,8,1,1,1,1,5,4632148,48,1119333.375,3,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,8,secundaria,19,2,13.928243865176052,0,0
51,1,2,1,4,1,3,5,6,1,1,1,1,4632148,48,930929.4375,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,40,2,13.743938761227865,0,0
60,1,3,1,7,1,6,8,1,1,1,1,2,4632149,48,2150000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,15,terciaria,39,3,14.580978400103845,1,0
63,1,3,4,7,1,6,6,1,3,1,1,1,4632149,5,1000000,1,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14,terciaria,43,3,13.815510557964274,1,0
34,1,2,1,6,1,5,11,1,2,1,1,1,4632150,48,1220833.375,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,17,2,14.015044277769043,1,0
33,1,2,1,6,1,5,11,1,2,1,1,1,4632151,78,1800000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,16,2,14.403297222866392,1,0
22,0,2,3,7,1,6,3,4,2,1,1,2,4632151,2,39166.66796875,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12.5,terciaria,3.5,2,10.575581357142921,1,1
40,1,3,1,5,1,4,8,1,2,1,1,2,4632152,48,700000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,8,secundaria,26,3,13.458835614025542,0,0
22,1,3,1,5,1,4,7,1,1,1,1,1,4632152,48,952619.6875,3,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,7,secundaria,9,3,13.766971034256898,0,0
21,1,2,1,7,1,6,2,1,1,1,1,1,4632153,48,1114333.375,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,3,2,13.92376691412569,1,0
24,1,2,1,6,1,5,11,1,1,1,1,1,4632154,48,950711,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,7,2,13.764965404701979,1,0
27,1,3,1,7,1,6,5,1,1,1,1,2,4632155,40,888211,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,7.5,3,13.696964606361513,1,0
57,0,3,3,6,1,5,11,1,2,1,1,1,4632155,60,527500,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,40,3,13.175904144332359,1,1
50,0,3,4,7,1,6,7,1,1,1,1,2,4632156,36,1200000,1,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14.5,terciaria,29.5,3,13.997832114758229,1,1
80,1,3,1,4,1,3,5,4,2,1,1,2,4632158,10,200000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,69,3,12.206072645530174,0,0
55,0,3,3,4,1,3,5,1,1,1,1,3,4632158,48,900000,1,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,44,3,13.710150042306449,0,1
59,1,1,1,3,1,3,2,1,1,1,1,1,4632159,48,842718.4375,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,2,primaria,51,1,13.644388180600252,0,0
20,0,1,1,7,1,6,2,1,1,1,1,4,4632159,48,900000,2,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,2,1,13.710150042306449,1,1
24,1,1,1,7,1,6,4,1,1,1,1,3,4632159,48,1516666.625,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13,terciaria,5,1,14.232025474786496,1,0
38,1,3,1,4,1,3,5,1,2,1,1,1,4632160,84,980000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,27,3,13.795307850646754,0,0
59,0,3,3,4,1,3,5,1,2,1,1,2,4632161,40,779166.6875,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,48,3,13.565980278214838,0,1
58,1,3,2,6,1,5,11,1,1,1,1,1,4632161,44,2181666.5,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,41,3,14.59559959226383,1,0
70,0,3,5,5,1,4,6,1,2,1,1,1,4632163,48,2000000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,6,secundaria,58,3,14.508657738524219,0,1
25,1,1,1,7,1,6,2,1,1,1,1,1,4632164,48,1142111,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,7,1,13.948388862373108,1,0
24,0,1,4,7,1,6,2,4,2,1,1,2,4632164,10,150000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,6,1,11.918390573078392,1,1
20,0,1,1,7,1,6,2,1,2,1,2,2,4632164,50,300000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,2,1,12.611537753638338,1,1
47,0,1,4,5,1,4,6,4,2,1,2,1,4632164,15,200000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,6,secundaria,35,1,12.206072645530174,0,1
62,0,1,3,3,1,3,1,1,2,1,1,4,4632165,50,400000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,1,primaria,55,1,12.89921982609012,0,1
23,1,1,1,6,1,5,11,1,2,1,1,1,4632166,48,750000,4,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,6,1,13.527828485512494,1,0
19,1,1,1,5,1,4,6,1,2,1,1,2,4632166,48,700000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,6,secundaria,7,1,13.458835614025542,0,0
20,0,1,4,6,1,5,11,1,2,1,1,3,4632167,48,781242,5,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,3,1,13.568640239980319,1,1
30,0,1,3,3,1,3,4,1,2,1,1,8,4632167,48,900000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,4,primaria,20,1,13.710150042306449,0,1
55,1,3,4,6,1,5,11,1,2,1,1,1,4632169,54,2000000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,38,3,14.508657738524219,1,0
34,0,3,4,7,1,6,6,1,1,1,1,1,4632170,60,3900000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14,terciaria,14,3,15.176487111099874,1,1
38,1,3,4,7,1,6,5,1,1,1,1,2,4632170,40,2000000,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,18.5,3,14.508657738524219,1,0
40,1,1,1,6,1,5,11,1,1,1,1,1,4632171,60,1080000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,23,1,13.892471599100402,1,0
24,1,1,1,6,1,5,11,1,1,1,1,2,4632171,48,781242,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,7,1,13.568640239980319,1,0
33,1,1,1,6,1,5,11,1,2,1,1,1,4632172,60,930000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,16,1,13.742939865129438,1,0
23,0,3,4,6,1,5,11,6,2,1,1,1,4632174,20,800000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,6,3,13.592367006650065,1,1
52,0,2,4,4,1,3,5,4,2,1,1,2,4632175,24,420000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,41,2,12.948009990259552,0,1
44,1,3,4,7,1,6,2,1,2,1,1,1,4632177,54,500000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,26,3,13.122363377404328,1,0
38,0,3,3,6,1,5,11,4,1,1,1,2,4632177,31,600000,1,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,21,3,13.304684934198283,1,1
25,0,1,1,4,1,3,5,1,1,1,1,2,4632178,48,946544.3125,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,14,1,13.760573065756965,0,1
46,0,4,1,6,1,5,11,1,1,1,1,2,4632179,48,800000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,29,4,13.592367006650065,1,1
55,1,4,4,6,1,5,11,1,2,1,1,1,4632179,60,3000000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,38,4,14.914122846632385,1,0
55,1,2,1,5,1,4,6,1,1,1,1,1,4632180,48,934453,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,6,secundaria,43,2,13.747716610337942,0,0
30,0,2,1,7,1,6,3,1,1,1,1,1,4632181,40,1554000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12.5,terciaria,11.5,2,14.25634280990973,1,1
22,1,1,1,4,1,3,5,1,1,1,1,2,4632184,48,869453,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,11,1,13.675619557261447,0,0
27,0,1,1,5,1,4,9,1,1,1,1,1,4632184,48,869453,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,9,secundaria,12,1,13.675619557261447,0,1
28,0,2,3,6,1,5,11,4,2,1,1,1,4632185,24,510000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,11,2,13.142166004700508,1,1
55,1,3,4,4,1,3,5,1,2,1,1,2,4632188,72,700000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,44,3,13.458835614025542,0,0
37,0,3,1,7,1,6,2,1,1,1,1,1,4632188,54,866666.6875,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,19,3,13.672409738362061,1,1
34,1,3,1,5,1,4,7,1,2,1,1,3,4632189,24,400000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,7,secundaria,21,3,12.89921982609012,0,0
27,0,3,5,7,1,6,3,1,2,1,1,2,4632192,66,1200000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12.5,terciaria,8.5,3,13.997832114758229,1,1
27,1,3,1,6,1,5,11,1,2,1,1,1,4632192,55,1200000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,10,3,13.997832114758229,1,0
25,0,2,4,6,1,5,11,1,2,1,1,2,4632193,60,900000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,8,2,13.710150042306449,1,1
29,1,2,4,6,1,5,11,1,2,1,1,1,4632193,72,1600000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,12,2,14.28551418721001,1,0
29,0,2,1,7,1,6,0,1,1,1,1,5,4632193,48,1351211,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,terciaria,12,2,14.116511785354373,1,1
19,1,2,1,6,1,5,11,1,1,1,1,1,4632194,60,869453,2,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,2,2,13.675619557261447,1,0
26,1,1,4,7,1,6,3,1,1,1,1,1,4632195,72,1500000,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12.5,terciaria,7.5,1,14.22097566607244,1,0
59,0,3,4,5,1,4,8,1,2,1,1,2,4632196,60,700000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,8,secundaria,45,3,13.458835614025542,0,1
32,1,3,4,7,1,6,5,1,1,1,1,4,4632196,50,900000,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,12.5,3,13.710150042306449,1,0
63,1,3,4,6,1,5,11,1,2,1,1,1,4632196,48,800000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,46,3,13.592367006650065,1,0
35,0,3,2,7,1,6,6,1,1,1,1,3,4632196,40,1808333.375,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14,terciaria,15,3,14.407916191764162,1,1
50,1,3,5,6,1,5,11,1,2,1,1,1,4632197,40,700000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,33,3,13.458835614025542,1,0
49,0,3,5,6,1,5,11,4,1,1,1,2,4632197,40,700000,2,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,32,3,13.458835614025542,1,1
24,0,3,1,6,1,5,11,1,2,1,1,3,4632197,30,566666.6875,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,7,3,13.24752655712304,1,1
45,1,1,1,6,1,5,11,1,1,1,1,1,4632198,40,1149211,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,28,1,13.95458617791755,1,0
19,0,1,1,7,1,6,1,1,2,1,1,3,4632198,30,390000,5,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11.5,terciaria,1.5,1,12.873902018105829,1,1
29,0,1,1,7,1,6,5,1,1,1,1,1,4632200,70,1362211,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,9.5,1,14.124619672929265,1,1
20,0,3,1,7,1,6,2,1,1,1,1,4,4632201,48,866666.6875,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,2,3,13.672409738362061,1,1
33,1,3,1,7,1,6,5,1,1,1,1,3,4632201,48,866666.6875,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,13.5,3,13.672409738362061,1,0
61,0,3,4,5,1,4,7,1,2,1,1,1,4632202,90,3000000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,7,secundaria,48,3,14.914122846632385,0,1
46,1,3,1,6,1,5,11,1,1,1,1,5,4632202,112,1000000,2,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,29,3,13.815510557964274,1,0
39,0,3,5,7,1,6,5,1,2,1,1,4,4632202,112,2000000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,19.5,3,14.508657738524219,1,1
38,1,3,1,6,1,5,11,1,1,1,1,1,4632203,48,1388212,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,21,3,14.143527146137826,1,0
36,0,3,1,6,1,5,11,1,1,1,1,2,4632203,48,1388211,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,19,3,14.143526425786495,1,1
44,1,2,1,7,1,6,6,1,1,1,1,1,4632204,48,2317283.25,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14,terciaria,24,2,14.655906044540087,1,0
31,1,1,4,4,1,3,5,1,2,1,1,1,4632205,72,700000,3,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,20,1,13.458835614025542,0,0
48,0,1,4,4,1,3,5,1,2,1,1,1,4632206,48,900000,3,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,37,1,13.710150042306449,0,1
19,1,1,4,6,1,5,11,1,2,1,1,2,4632206,40,400000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,2,1,12.89921982609012,1,0
26,1,2,1,6,1,5,11,1,1,1,1,1,4632207,40,1254711,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,9,2,14.042415825145305,1,0
34,0,2,1,6,1,5,11,4,2,1,1,1,4632208,25,100000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,17,2,11.512925464970229,1,1
57,0,2,3,5,1,4,9,1,2,1,1,1,4632209,55,300000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,9,secundaria,42,2,12.611537753638338,0,1
27,1,2,1,6,1,5,11,1,1,1,1,2,4632209,54,1247377.625,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,10,2,14.03655400560368,1,0
34,0,2,2,7,1,6,3,1,1,1,1,2,4632210,45,1838210.875,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12.5,terciaria,15.5,2,14.424303306002235,1,1
38,1,2,2,7,1,6,5,1,1,1,1,1,4632210,45,1896210.875,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13.5,terciaria,18.5,2,14.45536817660407,1,0
18,1,2,1,7,1,6,2,1,2,1,1,1,4632211,40,781242,5,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,0,2,13.568640239980319,1,0
19,1,2,8,6,1,5,11,6,2,1,1,2,4632211,16,300000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,2,2,12.611537753638338,1,0
18,0,2,3,6,1,5,11,4,2,1,1,2,4632212,24,660000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,1,2,13.399995114002609,1,1
19,1,2,1,6,1,5,11,1,2,1,1,1,4632212,50,960000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,2,2,13.77468856344402,1,0
41,0,1,1,6,1,5,11,2,2,1,1,2,4632213,12,113333.3359375,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,24,1,11.638088630902175,1,1
39,1,1,1,6,1,5,11,1,1,1,1,1,4632213,48,1088211,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,22,1,13.90004562141882,1,0
41,0,2,1,7,1,6,4,6,1,1,1,1,4632214,48,5117666.5,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,13,terciaria,22,2,15.448209131406001,1,1
41,1,2,1,6,1,5,11,1,1,1,1,2,4632214,72,800000,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,24,2,13.592367006650065,1,0
27,1,2,1,7,1,6,2,1,1,1,1,1,4632215,40,1123211,3,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,9,2,13.931702105653022,1,0
30,0,2,1,6,1,5,11,6,2,1,2,1,4632215,48,781242,5,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,13,2,13.568640239980319,1,1
26,0,2,1,6,1,5,11,1,1,1,1,4,4632216,48,869453,3,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,9,2,13.675619557261447,1,1
25,1,2,4,6,1,5,11,1,2,1,1,5,4632216,72,900000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,8,2,13.710150042306449,1,0
53,1,2,4,4,1,3,5,1,2,1,1,1,4632216,84,600000,1,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,42,2,13.304684934198283,0,0
43,1,2,1,6,1,5,11,1,1,1,1,3,4632216,40,1130166.625,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,26,2,13.937875635570204,1,0
53,0,2,1,5,1,4,7,1,1,1,1,1,4632217,50,936433.3125,3,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,7,secundaria,40,2,13.74983358904087,0,1
33,1,2,1,4,1,3,5,1,1,1,1,1,4632218,48,923619.6875,4,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,5,primaria,22,2,13.736055672281202,0,0
22,1,2,1,6,1,5,11,1,2,1,1,1,4632220,80,550000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,5,2,13.217673557208654,1,0
29,0,2,1,7,1,6,2,1,1,1,1,2,4632220,42,728333.3125,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,11,2,13.498514069239599,1,1
25,1,2,1,7,1,6,2,1,2,1,1,1,4632221,78,770000,4,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,12,terciaria,7,2,13.554145793829866,1,0
24,0,2,1,7,1,6,6,1,2,1,1,2,4632221,71,720000,4,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,14,terciaria,4,2,13.487006490992238,1,1
32,0,2,1,6,1,5,11,1,1,1,1,1,4632222,48,950929.4375,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,15,2,13.765195140562296,1,1
29,1,2,1,6,1,5,11,1,1,1,1,2,4632222,48,902786.3125,5,0,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,11,media,12,2,13.713241162645323,1,0
37,1,2,1,5,1,4,6,1,2,1,1,1,4632223,72,800000,2,1,5,https://ignaciomsarmiento.github.io/GEIH2018_sample/pages/geih_page_5.html,6,secundaria,25,2,13.592367006650065,0,0
